seed,coverage,episode_duration,noise,method,tracking,feasible,rho,steering_rms,peak_rate,worst_family,beta_prediction,yaw_prediction,parameter_relative_error
33,broad,8,clean,Local,0.0066720301417657795,1.0,0.9679648774928388,0.8109902923934859,1.1454555092784218,0.006922599838795527,0.017283683017581486,0.04679876283278629,0.0032701752890545205
33,broad,8,noisy,Family,0.00733701695532169,1.0,0.9677460245438628,0.8109918348971515,1.1451028687400688,0.007472625233360917,0.03193441603913646,0.12607689997314123,0.022500639550320514
33,broad,8,noisy,Global,0.011097965083991919,1.0,0.9663989482868822,0.8110301303763274,1.1444880090404757,0.011572295594187891,0.11680556125897786,0.31502451819339305,0.08008997121767697
33,broad,8,noisy,Local,0.006672039203798277,1.0,0.9679665436697976,0.8109902455494836,1.1454456679326557,0.006913961101664647,0.017432654002333337,0.04762055879923945,0.0043466733223029436
33,restricted,2,clean,Family,0.007455033494144588,1.0,0.9678485984670178,0.8110046567184861,1.1451341137872737,0.007599487816281627,0.035207757253751984,0.13214189600108667,0.023154860282461706
33,restricted,2,clean,Global,0.011102319349613872,1.0,0.9664039982687102,0.8110303948453969,1.1444918344667725,0.01157423161660107,0.11674372775427061,0.3152022077139053,0.07871472115457437
33,restricted,2,clean,Local,0.00668589592352412,1.0,0.967959536492932,0.8109924011906435,1.1454573147299876,0.0069406337775027365,0.018359816466106155,0.046440637097844954,0.00212639886490442
33,restricted,2,noisy,Family,0.007451993270079228,1.0,0.9678515858512724,0.8110047033011885,1.1451371770249692,0.007620793350494977,0.035302059964641426,0.13169176554986886,0.023396100289705984
33,restricted,2,noisy,Global,0.011098194276563113,1.0,0.9664046225551106,0.811029980846944,1.1444904816731802,0.011567259017507204,0.11672012618152972,0.3151565103493589,0.0790020939515046
33,restricted,2,noisy,Local,0.006696674087229696,1.0,0.9679649889909204,0.810993360383134,1.1454537781903715,0.0069742529378836,0.018993400511141782,0.04642376181638258,0.0075350550737358305
33,restricted,8,clean,Family,0.00745239460051479,1.0,0.9678644789859648,0.811003428069161,1.1451328220892745,0.007592278990718559,0.03502284013445743,0.13310979117773655,0.02317571513024132
